freq,vs
122.0,0.8425591620562655
122.0,0.6308814386576017
122.0,0.46662034156882026
122.0,0.45915285571718517
122.0,0.39694674946362324
124.0,1.5331389419348933e-13
124.0,2.8144446413594516e-13
124.0,5.298264361572187e-13
124.0,1.306284232419938
124.0,1.3062842324200856
124.0,2.071128548015981
124.0,0.2897478804987832
124.0,0.2897478804992183
124.0,1.5445075300048825
124.0,1.0120374224527418
124.0,0.8579599420800761
124.0,0.8379356453072836
124.0,0.6223537731985507
124.0,0.4632452750268741
124.0,0.45446904744269684
124.0,0.39399786337896986
126.0,3.4131855049944344e-13
126.0,6.091223362758491e-13
126.0,5.406139996727339e-13
126.0,1.8786724225621731
126.0,1.878672422562084
126.0,2.0441370402398573
126.0,0.3027909892244966
126.0,0.30279098922452213
126.0,1.4967319595473179
126.0,0.9913146542272234
126.0,0.8497734428965265
126.0,0.8337914741543196
126.0,0.6148000865023021
126.0,0.4599498132406549
126.0,0.4501250064700149
126.0,0.3912420821578031
128.0,2.6261944455285757e-12
128.0,4.2870749032454574e-16
128.0,5.0803686527110425
128.0,2.128782953354274
128.0,1.9910326609768363
128.0,0.3163149633787779
128.0,0.3163149633786443
128.0,1.3872758531772742
128.0,0.9744738502690274
128.0,0.8423968540662845
128.0,0.8292376021652005
128.0,0.608131425116186
128.0,0.45671158062955886
128.0,0.44611608145144116
128.0,0.38867482020224037
130.0,9.860338901444322e-13
130.0,4.5349769721737495e-14
130.0,3.401232729130496e-14
130.0,2.102815506175395e-14
130.0,2.007971359923417
130.0,1.750158329545197
130.0,0.33041085530956016
130.0,0.33041085530955566
130.0,1.2385390060076373
130.0,0.9603750408019329
130.0,0.8368338497948442
130.0,0.8227932099152635
130.0,0.6022456576796208
130.0,0.45352546276251815
130.0,0.44242656953984594
130.0,0.386289585131038
132.0,1.6475289861922115e-13
132.0,5.892666228935075e-14
132.0,7.174436460017791e-15
132.0,4.708223926886525e-14
132.0,1.9849542190357814
132.0,0.3451843116732279
132.0,0.3451843116732315
132.0,1.6826395013278588
132.0,1.1253782755391044
132.0,0.948215667994462
132.0,0.8333998364668214
132.0,0.813701303330264
132.0,0.5970410911451677
132.0,0.4503939137452444
132.0,0.43903754658423577
132.0,0.38407865029977045
134.0,2.379653960140668e-13
134.0,5.220886991375317e-14
134.0,2.526235640988059e-14
134.0,1.9301245269248798e-14
134.0,0.08549029212812248
134.0,1.964829105262092
134.0,0.360754219671286
134.0,0.36075421967126836
134.0,1.6546430809660926
134.0,1.0488254160267438
134.0,0.9373634278271258
134.0,0.8312485899850663
134.0,0.8024622594871395
134.0,0.5924233013250244
134.0,0.4473229975931539
134.0,0.4359294615394235
136.0,8.549280399518727e-12
136.0,8.25093806355338e-13
136.0,1.1078681069011188e-13
136.0,3.488605953646129e-13
136.0,0.09435962620335621
136.0,0.09435961203592366
136.0,1.9461637738886473
136.0,0.3772522017745445
136.0,0.37725220177450947
136.0,1.6387545630147178
136.0,0.9969116806110199
136.0,0.927221762933793
136.0,0.8297543913901596
136.0,0.7895715693027042
136.0,0.5883079425836729
136.0,0.44432041288897045
136.0,0.43308310439275294
138.0,6.557344401998633e-14
138.0,20.055304406737225
138.0,0.1044443280497004
138.0,0.10444609452925309
138.0,1.9285941333321128
138.0,0.3948224156070403
138.0,0.3948224156070458
138.0,1.6278863480805292
138.0,0.9619390336969141
138.0,0.9171156635541727
138.0,0.8286377479551285
138.0,0.7755044585584747
138.0,0.5846213516288273
138.0,0.44139434204088895
138.0,0.4304800094004267
140.0,1.7608191536878557e-14
140.0,8.444686502427425e-15
140.0,8.240110834782161
140.0,0.11495299064970292
140.0,0.11495300851725737
140.0,0.4136205230008246
140.0,0.41362052300083835
140.0,1.9119309921172651
140.0,1.619452354763383
140.0,0.9391262806569721
140.0,0.9064231560219737
140.0,0.8277633817131875
